,Unnamed: 0,marca,nombre,presentacion,producto_id,precio,sucursal_id,semana,comercioid,banderaid,banderadescripcion,comerciorazonsocial,provincia,localidad,direccion,lat,lng,sucursalnombre,sucursaltipo
3683,3683,TORTULAN,Leche Desmaquillante Sin Tacc Tortulan 200 Ml,200.0 ml,7796045770031,2170.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3684,3684,LA PARMESANA,Esencia de Vainilla en Botella La Parmesana 110 Cc,110.0 cc,7796373002156,57.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3685,3685,LA PARMESANA,Salsa de Soja Tradicional en Frasco La Parmesana 300 Gr,300.0 gr,7796373002712,910.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3686,3686,HARAGAN,Secador de Pisos de 30 Cm Color Negro Haragan 1 Un,1.0 un,7796753000017,840.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3687,3687,HARAGAN,Secador de Pisos de Plastico y Goma de 40 Cm Haragan 1 Un,1.0 un,7796753000130,920.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3688,3688,HARAGAN,Escobillon Curvo Haragan Limay 1 Un,1.0 un,7796753000239,1770.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3689,3689,BOCATTI,Pate de Jamon Bocatti 90 Gr,90.0 gr,7796953511146,82.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3690,3690,BIMBO,Pan Hamburguesas Artesanal Bimbo 240 Gr,240.0 gr,7796989008740,110.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3691,3691,GRANDIET,Galletas de Arroz Dulces Multicereal Grandiet 100 Gr,100.0 gr,7797330102384,469.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3692,3692,M&M,Mani con Chocolate M&M 49 Gr,49.0 gr,7797453001458,91.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3693,3693,PEDIGREE,Alimento para Perros Raza Pequeña Pedigree 3 Kg,3.0 kg,7797453001571,4900.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3694,3694,WHISKAS,Alimento para Gatos Atun y Sardina Whiskas 1 Kg,1.0 kg,7797453972291,2300.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3695,3695,WHISKAS,Alimento para Gatos Pollo y Leche Whiskas 1 Kg,1.0 kg,7797453972390,2300.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3696,3696,MC CAIN,Papas Prefritas Tradicionales Supercongeladas Mc Cain 720 Gr,720.0 gr,7797906000380,186.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3697,3697,MC CAIN,Croquetas de Papas Prefritas Supercongeladas Mc Cain Smiles 600 Gr,600.0 gr,7797906001035,255.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3698,3698,FINCA NATALINA,Vino Tinto Syrah Malbec Finca Natalina 750 Ml,750.0 ml,7797942000269,113.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3699,3699,PUTRUELE,Vino Tinto Malbec Putruele 750 Cc,750.0 cc,7797942005707,247.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3700,3700,SAINT GOTTARD,Te en Saquitos Limon y Lima Jengibre Menta Saint Gottard 20 Un,20.0 un,7798008294127,2020.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3701,3701,PATITO,Guantes XL Clasicos Patito 2 Un,2.0 un,7798008381537,950.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3702,3702,FITZ ROY,Tostadas Fitz Roy Light 200 Gr,200.0 gr,7798011080212,710.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3703,3703,LEVINA,Levadura Prensada Levina 500 Gr,500.0 gr,7798018850023,1340.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3704,3704,LA ANÓNIMA,Biscuits La Anonima 140 Gr,140.0 gr,7798024390032,62.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3705,3705,LA ANÓNIMA,Baño Repostero de Chocolate Blanco La Anonima 150 Gr,150.0 gr,7798024390131,720.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3706,3706,LA ANÓNIMA,Salchichas Viena La Anonima 6 Un 225 Gr,225.0 gr,7798024390315,72.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3707,3707,LA ANÓNIMA,Fideos Spaghetti La Anonima 500 Gr,500.0 gr,7798024390919,445.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3708,3708,BEST,Anana en Trozos Best 836 Gr,836.0 gr,7798024391039,144.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3709,3709,LA ANÓNIMA,Rebozador La Anonima 500 Gr,500.0 gr,7798024391305,69.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3710,3710,BEST,Sal Gruesa Best 1 Kg,1.0 kg,7798024392074,349.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3711,3711,LA ANÓNIMA,Aceite de Oliva Extra Virgen La Anonima 500 Ml,500.0 ml,7798024392449,2990.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3712,3712,LA ANÓNIMA,Ravioles de Pollo y Verdura La Anonima 1 Kg,1.0 kg,7798024392586,1350.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3713,3713,LA ANONIMA,Bolsas de Residuos de 45 x 60 Cm La Anonima 20 Un,20.0 un,7798024392630,1680.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3714,3714,LA ANÓNIMA,Leche en Polvo Entera La Anonima 800 Gr,800.0 gr,7798024394061,345.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3715,3715,LA ANÓNIMA,Budin de Vainilla La Anonima 250 Gr,250.0 gr,7798024394313,870.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3716,3716,LA ANÓNIMA,Madalenas Marmoladas La Anonima 250 Gr,250.0 gr,7798024394887,790.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3717,3717,LA ANÓNIMA,Dulce de Batata con Vainilla La Anonima 500 Gr,500.0 gr,7798024394993,920.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3718,3718,LA ANÓNIMA,Tapas Empanadas Horno La Anonima 18 Un 495 Gr,495.0 gr,7798024395044,780.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3719,3719,LA ANÓNIMA,Sal Fina en Estuche La Anonima 500 Gr,500.0 gr,7798024395204,43.9,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3720,3720,LA ANÓNIMA,Toallitas Humedas Plimplim La Anonima 50 Un,50.0 un,7798024395525,113.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3721,3721,LA ANÓNIMA,Protectores Diario con Alas Cola Less sin Perfume La Anonima 20 Un,20.0 un,7798024395846,64.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3722,3722,LA ANÓNIMA,Bombones Escoceses Helados La Anonima 6 Un 552 Gr,552.0 gr,7798024395945,436.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3723,3723,LA ANÓNIMA,Galletitas Pepas La Anonima 400 Gr,400.0 gr,7798024396577,59.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3724,3724,LA ANÓNIMA,Palitos de Maiz Queso La Anonima 150 Gr,150.0 gr,7798024396812,78.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3725,3725,LA ANÓNIMA,Pañuelos La Anonima Pack 6 Un 60 Un,60.0 un,7798024396997,49.9,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3726,3726,LA ANÓNIMA,Arroz Integral La Anonima 1 Kg,1.0 kg,7798024397055,68.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3727,3727,LA ANÓNIMA,Queso Crema Untable La Anonima Light 320 Gr,320.0 gr,7798024399530,123.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3728,3728,LA ANÓNIMA,Tapas Pascualina de Hojaldre La Anonima 2 Un 400 Gr,400.0 gr,7798024399691,57.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3729,3729,LA ANÓNIMA,Fideos Fusiles La Anonima 500 Gr,500.0 gr,7798024399813,86.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3730,3730,LA ANÓNIMA,Grisines Clasicos La Anonima 200 Gr,200.0 gr,7798024399950,730.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3731,3731,KNORR,Fideos Rigatti Knorr 500 Gr,500.0 gr,7798031154122,81.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3732,3732,KNORR,Fideos Foratti Knorr 500 Gr,500.0 gr,7798031154177,81.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3733,3733,KNORR,Fideos Tirabuzones Sabores Knorr 500 Gr,500.0 gr,7798031154245,101.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3734,3734,CICA,Fideos Tirabuzones Cica 500 Gr,500.0 gr,7798031154467,620.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3735,3735,WAKAS,Fideos Fusilli Multicereal con Amaranto sin TACC Wakas 250 Gr,250.0 gr,7798031470048,1140.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3736,3736,LISETTA,Polenta Ya Lisetta 500 Gr,500.0 gr,7798032180564,43.9,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3737,3737,LISETTA,Maiz Pisingallo Lisetta 400 Gr,400.0 gr,7798032180632,385.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3738,3738,DON PANCHO,Galletas Marineras sin Sal Agregada Don Pancho 220 Gr,220.0 gr,7798033900154,419.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3739,3739,DON PANCHO,Galletas Marineras con Semillas Don Pancho 220 Gr,220.0 gr,7798033900215,510.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3740,3740,TENDENCE,Colonia 214 Women Tendence 50 Ml,50.0 ml,7798045216144,406.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3741,3741,IVESS,Soda en Sifon Ivess 2 Lt,2.0 lt,7798060140059,71.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3742,3742,TONADITA,Queso Cheddar 8 Fetas Tonadita 116 Gr,116.0 gr,7798060852334,580.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3743,3743,LEVITÉ,Agua Saborizada Pera sin Gas Villa Del Sur Levite 2.25 Lt,2.25 lt,7798062541014,1390.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3744,3744,LEVITÉ,Agua Saborizada Naranja Sin Gas Villa del Sur Levite 500 Cc,500.0 cc,7798062548655,600.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3745,3745,SIERRA DE LOS PADRES,Soda en Sifon Sierra de los Padres 2 Lt,2.0 lt,7798065730569,740.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3746,3746,FREDDO,Tabletas Crema Americana Freddo 6 Un 300 Gr,300.0 gr,7798070860626,3850.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3747,3747,LA SAMPEDRINA,Plumero de Lana La Sampedrina 1 Un,1.0 un,7798071000366,2210.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3748,3748,FINCA EL PORTILLO,Vino Tinto Cabernet Sauvignon Finca El Portillo 750 Cc,750.0 cc,7798074860233,2290.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3749,3749,KILLKA,Vino Tinto Malbec Killka Art & Wine 750 Ml,750.0 ml,7798074862077,3270.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3750,3750,SANTA MARÍA,Galletitas Scons sin TACC Santa Maria 200 Gr,200.0 gr,7798079230154,92.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3751,3751,SANTA MARÍA,Galletitas Marmoladas sin TACC Santa Maria 200 Gr,200.0 gr,7798079230628,920.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3752,3752,CITRIC,Jugo Listo Naranja Citric 500 Ml,500.0 ml,7798085680127,66.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3753,3753,CITRIC,Jugo Listo Naranja Citric 1.5 Lt,1.5 lt,7798085680424,162.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3754,3754,CITRIC,Jugo de Limonada con Menta Citric 1.5 Lt,1.5 lt,7798085680820,150.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3755,3755,PETIT,Jugo con Pulpa Naranja y Pomelo Petit 1 Lt,1.0 lt,7798085681025,89.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3756,3756,AIMÉ,Vino Tinto Malbec Aime 750 Cc,750.0 cc,7798090852533,184.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3757,3757,SOYARROZ,Fideos de Arroz con Espinaca sin TACC Soyarroz 300 Gr,300.0 gr,7798094170145,1580.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3758,3758,ESTILO SPA,Esponja de Baño Estilo Spa Oval con Vegetal Blister 1 Un,1.0 un,7798096051244,1390.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3759,3759,SPA,Jabon Liquido Cremoso Estilo Spa 320 Cc,320.0 cc,7798096056249,84.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3760,3760,ESTILO SPA,Jabon de Glicerina Neutro Estilo Spa 120 Gr,120.0 gr,7798096056812,570.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3761,3761,LA PODEROSA,Vino Tinto Malbec La Poderosa 750 Ml,750.0 ml,7798099593734,395.0,2-1-037,precios_semana_20200518,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3762,3762,EJEMPLAR,Algodon Super Ejemplar 100 Gr,100.0 gr,7798101910016,810.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
3763,3763,BP,Bolsas de Residuos de 80 Cm 110 Cm BP 10 Un,10.0 un,7798102570523,3290.0,2-1-037,precios_semanas_20200426,2,1,La Anonima,S.A. Importadora y Exportadora de la Patagonia,AR-V,Rio Grande,25 De Mayo 1926,-53.79195,-67.72114,AUTOSERVICE 2 RIO GRANDE,Supermercado
